location,geom,latitude,longitude
"(30.0409652396066, -89.9883444062062)",,30.04096524,-89.98834441
"(29.9308592877533, -90.0891671874186)",,29.93085929,-90.08916719
"(29.973642515613, -90.1206524724623)",,29.97364252,-90.12065247
"(29.914865310822, -89.9810560841087)",,29.91486531,-89.98105608
"(30.0395667900137, -89.9311735189425)",,30.03956679,-89.93117352
"(29.9481541930445, -90.1260773913891)",,29.94815419,-90.12607739
"(30.0163318560746, -90.0190312366162)",,30.01633186,-90.01903124
"(29.9764969694238, -90.0839699796734)",,29.97649697,-90.08396998
"(29.9407296973652, -90.1338743403166)",,29.9407297,-90.13387434
"(30.0238705245579, -90.0561383825017)",,30.02387052,-90.05613838
"(30.0181131099761, -90.0107260690878)",,30.01811311,-90.01072607
"(30.0488599961894, -89.9722058307828)",,30.04886,-89.97220583
"(30.0488599961894, -89.9722058307828)",,30.04886,-89.97220583
"(29.9237292692571, -90.0036399755568)",,29.92372927,-90.00363998
"(29.9197101686322, -90.0048247256313)",,29.91971017,-90.00482473
"(29.9490861759983, -90.0947729275079)",,29.94908618,-90.09477293
"(29.9294552538038, -90.0910868675412)",,29.92945525,-90.09108687
"(29.9446385327619, -90.0198027024867)",,29.94463853,-90.0198027
"(29.9927959351826, -90.1138283475743)",,29.99279594,-90.11382835
"(30.0022116089966, -90.0812196164399)",,30.00221161,-90.08121962
"(29.9709227657146, -90.0511588629225)",,29.97092277,-90.05115886
"(30.0377452302118, -90.0007455676833)",,30.03774523,-90.00074557
"(29.931160137196, -90.1152209927106)",,29.93116014,-90.11522099
"(29.9640536961659, -90.0643679434868)",,29.9640537,-90.06436794
"(29.9258457535912, -89.99692138495)",,29.92584575,-89.99692138
"(29.9974350086818, -90.1090624923624)",,29.99743501,-90.10906249
"(29.9285996965537, -90.0902418421548)",,29.9285997,-90.09024184
"(29.9485963158465, -90.101356004816)",,29.94859632,-90.101356
"(29.9244015573257, -90.1133267241926)",,29.92440156,-90.11332672
"(29.9241224459442, -90.095698321319)",,29.92412245,-90.09569832
"(30.0216436881603, -90.1144193171133)",,30.02164369,-90.11441932
"(29.9934732632198, -90.053419602542)",,29.99347326,-90.0534196
"(29.9812559048456, -90.0484560115795)",,29.9812559,-90.04845601
"(29.9448276054442, -90.1344468894354)",,29.94482761,-90.13444689
"(29.9439044676823, -90.1238708249748)",,29.94390447,-90.12387082
"(29.9461529768391, -90.1073977209283)",,29.94615298,-90.10739772
"(29.9301141978314, -90.1095785708395)",,29.9301142,-90.10957857
"(29.9429953444341, -90.0884427475646)",,29.94299534,-90.08844275
"(29.9678073147207, -90.1202862159371)",,29.96780731,-90.12028622
"(29.9403294544063, -90.1268357826875)",,29.94032945,-90.12683578
"(29.9500244241031, -90.1283859627476)",,29.95002442,-90.12838596
"(29.9348383326702, -90.1335516669338)",,29.93483833,-90.13355167
"(30.0143352980872, -90.0213065440525)",,30.0143353,-90.02130654
"(29.9469985570885, -90.1275111264135)",,29.94699856,-90.12751113
"(30.0176578881364, -90.1036671463102)",,30.01765789,-90.10366715
"(30.0634335117531, -89.9478399016857)",,30.06343351,-89.9478399
"(30.0366438466142, -89.9251342872949)",,30.03664385,-89.92513429
"(29.9209528570381, -90.0147051286213)",,29.92095286,-90.01470513
"(29.9765293884738, -90.0611765513678)",,29.97652939,-90.06117655
"(29.9790084012911, -90.0460422808782)",,29.9790084,-90.04604228
"(30.0024937401826, -90.1093875399866)",,30.00249374,-90.10938754
"(29.9218110512961, -90.0045305407953)",,29.92181105,-90.00453054
"(29.9968894578516, -90.0582569457716)",,29.99688946,-90.05825695
"(29.9211644305443, -90.0041716762591)",,29.92116443,-90.00417168
"(29.9773956863592, -90.0813713994682)",,29.97739569,-90.0813714
"(29.9646388716422, -90.0339028366354)",,29.96463887,-90.03390284
"(29.9780619102931, -90.0557885726955)",,29.97806191,-90.05578857
"(29.9295330690369, -90.1160518020339)",,29.92953307,-90.1160518
"(29.9656189629734, -90.0597474947822)",,29.96561896,-90.05974749
"(29.9319247605755, -90.1075581965369)",,29.93192476,-90.1075582
"(29.9513230004217, -90.1297128929151)",,29.951323,-90.12971289
"(30.047205915047, -89.9764074609996)",,30.04720592,-89.97640746
"(29.9770204604505, -90.0496133964911)",,29.97702046,-90.0496134
"(29.9319247605755, -90.1075581965369)",,29.93192476,-90.1075582
"(29.9282900505483, -90.0860984307407)",,29.92829005,-90.08609843
"(29.925186451141, -90.0869520881319)",,29.92518645,-90.08695209
"(29.9253143122589, -90.0213528365416)",,29.92531431,-90.02135284
"(29.915808956608, -89.9649682209923)",,29.91580896,-89.96496822
"(29.9770708893893, -90.1052994196027)",,29.97707089,-90.10529942
"(29.9588017441912, -90.0870044765387)",,29.95880174,-90.08700448
"(29.9426321075767, -90.0892579063462)",,29.94263211,-90.08925791
"(29.9578394578933, -90.1220432790705)",,29.95783946,-90.12204328
"(30.0229455727869, -89.9728976939517)",,30.02294557,-89.97289769
"(29.9689238305479, -90.0161326144338)",,29.96892383,-90.01613261
"(30.0152240316005, -90.0537110456215)",,30.01522403,-90.05371105
"(29.9642976494823, -90.1287350282423)",,29.96429765,-90.12873503
"(30.0370203955478, -89.9257643421868)",,30.0370204,-89.92576434
"(29.9452830464896, -90.1087315316626)",,29.94528305,-90.10873153
"(29.9471699348893, -90.1079123907055)",,29.94716993,-90.10791239
"(29.936815988482, -90.087986450968)",,29.93681599,-90.08798645
"(29.9509657587797, -90.1006257620828)",,29.95096576,-90.10062576
"(29.972725823501, -90.0337802472958)",,29.97272582,-90.03378025
"(30.0415556732718, -89.9255419804881)",,30.04155567,-89.92554198
"(29.9812137588878, -90.0924281853917)",,29.98121376,-90.09242819
"(29.9573989883989, -90.1122662008767)",,29.95739899,-90.1122662
"(30.0595583339832, -89.9613337610035)",,30.05955833,-89.96133376
"(29.9608640369921, -90.1243644392894)",,29.96086404,-90.12436444
"(29.9228078581927, -90.1127769116325)",,29.92280786,-90.11277691
"(29.9584828406507, -90.100031697727)",,29.95848284,-90.1000317
"(30.0036255565436, -90.0567330805222)",,30.00362556,-90.05673308
"(29.9093911256047, -89.9509564527112)",,29.90939113,-89.95095645
"(29.9093911256047, -89.9509564527112)",,29.90939113,-89.95095645
"(29.9381331419735, -90.0799099108359)",,29.93813314,-90.07990991
"(30.0140053245439, -90.1012193358036)",,30.01400532,-90.10121934
"(29.9321336740682, -90.1076714974989)",,29.93213367,-90.1076715
"(30.0198397100836, -90.0026693488578)",,30.01983971,-90.00266935
"(30.0147320327525, -90.0679647782845)",,30.01473203,-90.06796478
"(30.021434433082, -89.9610915704685)",,30.02143443,-89.96109157
"(30.0199033472551, -90.0476436802154)",,30.01990335,-90.04764368
"(29.9622062543727, -90.0205222063252)",,29.96220625,-90.02052221
"(29.9232655451272, -90.1226437191794)",,29.92326555,-90.12264372
"(29.9936588579557, -90.0462747246886)",,29.99365886,-90.04627472
"(30.039845746236, -89.9234087006721)",,30.03984575,-89.9234087
"(29.9649841494149, -90.1198618352334)",,29.96498415,-90.11986184
"(29.9934430817585, -90.1057129678663)",,29.99344308,-90.10571297
"(29.9325806176602, -90.1002962156363)",,29.93258062,-90.10029622
"(29.9960003686304, -90.1113434188343)",,29.99600037,-90.11134342
"(29.9960003686304, -90.1113434188343)",,29.99600037,-90.11134342
"(29.9551563016782, -90.0655141481386)",,29.9551563,-90.06551415
"(29.9366957626074, -90.0329343619394)",,29.93669576,-90.03293436
"(30.0316381309931, -90.0316932104177)",,30.03163813,-90.03169321
"(29.997346771992, -90.1098543072023)",,29.99734677,-90.10985431
"(29.9274727253472, -89.9966241508046)",,29.92747273,-89.99662415
"(29.9452770146372, -90.1050706532892)",,29.94527701,-90.10507065
"(29.9537775902459, -90.0660937978048)",,29.95377759,-90.0660938
"(30.0147254406108, -90.1011377370615)",,30.01472544,-90.10113774
"(29.9469791877087, -90.0738786636755)",,29.94697919,-90.07387866
"(29.9962233955899, -90.1152674731388)",,29.9962234,-90.11526747
"(30.0491456490736, -89.9305342793235)",,30.04914565,-89.93053428
"(29.9519023177415, -90.1335810220882)",,29.95190232,-90.13358102
"(29.9305140482691, -90.0158445058811)",,29.93051405,-90.01584451
"(29.97180370871, -90.0489958023278)",,29.97180371,-90.0489958
"(29.9751050430599, -90.0343969193499)",,29.97510504,-90.03439692
"(29.9436050702474, -90.1070322441929)",,29.94360507,-90.10703224
"(30.0003388129663, -90.1036214162861)",,30.00033881,-90.10362142
"(29.9410272916168, -90.0837171343138)",,29.94102729,-90.08371713
"(30.0137283553384, -90.0647642444271)",,30.01372836,-90.06476424
"(29.9730394635671, -90.0515734922643)",,29.97303946,-90.05157349
"(30.0325765708061, -89.9946132507101)",,30.03257657,-89.99461325
"(29.9261285027653, -90.0865216567111)",,29.9261285,-90.08652166
"(30.0046011705472, -90.1005537074592)",,30.00460117,-90.10055371
"(29.9141334603203, -89.9802544191805)",,29.91413346,-89.98025442
"(30.0218245885761, -90.0682325152383)",,30.02182459,-90.06823252
"(30.0388390459442, -89.9552107825623)",,30.03883905,-89.95521078
"(30.0028508818831, -90.1114307005088)",,30.00285088,-90.1114307
"(30.0157755139471, -90.1131194265147)",,30.01577551,-90.11311943
"(29.936760203764, -90.1131446591385)",,29.9367602,-90.11314466
"(29.9612166377473, -90.1096034952683)",,29.96121664,-90.1096035
"(30.0237027024396, -89.998756272752)",,30.0237027,-89.99875627
"(29.9184877480481, -90.0204797200779)",,29.91848775,-90.02047972
"(29.9730470519936, -90.0775775121614)",,29.97304705,-90.07757751
"(29.9402424980327, -90.0905470778758)",,29.9402425,-90.09054708
"(29.9286873006006, -90.0151467786471)",,29.9286873,-90.01514678
"(29.916192279765, -89.9985739830847)",,29.91619228,-89.99857398
"(29.9288021282444, -90.1177094249371)",,29.92880213,-90.11770942
"(30.0103130732111, -90.1061058061051)",,30.01031307,-90.10610581
"(29.9712919115558, -90.1067141203194)",,29.97129191,-90.10671412
"(30.0021197719445, -90.1068648276665)",,30.00211977,-90.10686483
"(29.9652154061635, -90.0808838856401)",,29.96521541,-90.08088389
"(30.0154705271525, -90.1024713180411)",,30.01547053,-90.10247132
"(30.0012937486062, -90.1215346257712)",,30.00129375,-90.12153463
"(30.013100478062, -90.0557494224444)",,30.01310048,-90.05574942
"(29.998010998865, -90.0845856177546)",,29.998011,-90.08458562
"(29.9305245480886, -90.097131732115)",,29.93052455,-90.09713173
"(30.0387469499438, -89.9582691220216)",,30.03874695,-89.95826912
"(30.0093862237207, -90.0367360617216)",,30.00938622,-90.03673606
"(29.9139490931148, -90.0096053393163)",,29.91394909,-90.00960534
"(30.0240132324495, -90.1112430213583)",,30.02401323,-90.11124302
"(29.9670772621505, -90.1212483877924)",,29.96707726,-90.12124839
"(29.9186359334846, -90.1254334009885)",,29.91863593,-90.1254334
"(30.0008208364082, -90.1147404453184)",,30.00082084,-90.11474045
"(29.9209961647793, -90.0283859494713)",,29.92099616,-90.02838595
"(29.9549907692929, -90.1182687987059)",,29.95499077,-90.1182688
"(29.9435408241263, -90.1281468914847)",,29.94354082,-90.12814689
"(29.9929062341674, -90.1198739375107)",,29.99290623,-90.11987394
"(29.9961146603894, -90.081571643545)",,29.99611466,-90.08157164
"(30.0156084608083, -90.0622274964587)",,30.01560846,-90.0622275
"(29.9622062543727, -90.0205222063252)",,29.96220625,-90.02052221
"(30.0198260457423, -90.0663164548025)",,30.01982605,-90.06631645
"(29.917623978964, -90.1106123434445)",,29.91762398,-90.11061234
"(29.9958083134434, -90.101688903033)",,29.99580831,-90.1016889
"(30.0103442069615, -90.0176102971595)",,30.01034421,-90.0176103
"(30.0103130732111, -90.1061058061051)",,30.01031307,-90.10610581
"(30.0189253863465, -90.0898656854884)",,30.01892539,-90.08986569
"(29.9695297108308, -90.0134566167882)",,29.96952971,-90.01345662
"(29.937210024271, -90.1125495818146)",,29.93721002,-90.11254958
"(30.0056034199498, -90.082547636061)",,30.00560342,-90.08254764
"(29.9065589154832, -89.9945470941242)",,29.90655892,-89.99454709
"(29.9624456356048, -90.108612889484)",,29.96244564,-90.10861289
"(30.0349870652995, -89.9313344042643)",,30.03498707,-89.9313344
"(29.9228999327024, -89.9980349214098)",,29.92289993,-89.99803492
"(29.9964965456394, -90.1032581607224)",,29.99649655,-90.10325816
"(29.9331600737122, -90.0323534420898)",,29.93316007,-90.03235344
"(29.9283898220365, -90.1070527736839)",,29.92838982,-90.10705277
"(29.924294470467, -90.1050920531066)",,29.92429447,-90.10509205
"(30.0032837188664, -90.0567070320489)",,30.00328372,-90.05670703
"(29.9781891555992, -90.0460339570973)",,29.97818916,-90.04603396
"(29.9736669007341, -90.1250324351068)",,29.9736669,-90.12503244
"(29.9272083516022, -90.0921733125513)",,29.92720835,-90.09217331
"(30.0682032305193, -89.9402919050849)",,30.06820323,-89.94029191
"(29.9362278024486, -90.0489335209394)",,29.9362278,-90.04893352
"(30.0310638526215, -89.9513013012451)",,30.03106385,-89.9513013
"(29.9786315646157, -90.0587833511763)",,29.97863156,-90.05878335
"(29.9319413896162, -90.1079978912667)",,29.93194139,-90.10799789
"(29.9373709429911, -90.130290870469)",,29.93737094,-90.13029087
"(29.9640335670276, -90.0338913705791)",,29.96403357,-90.03389137
"(29.9667247169183, -90.0376770554495)",,29.96672472,-90.03767706
"(30.0109900384274, -90.1004128258578)",,30.01099004,-90.10041283
"(30.0140661097219, -90.0560023063165)",,30.01406611,-90.05600231
"(30.0558171759913, -89.9607720524043)",,30.05581718,-89.96077205
"(29.9281100746985, -90.0173150027559)",,29.92811007,-90.017315
"(30.009751921721, -90.0426396101525)",,30.00975192,-90.04263961
"(30.0590763454732, -89.9266210262471)",,30.05907635,-89.92662103
"(29.9565254502941, -90.0996251666088)",,29.95652545,-90.09962517
"(29.9692611015428, -90.0991840168647)",,29.9692611,-90.09918402
"(29.9230284367383, -90.002019593846)",,29.92302844,-90.00201959
"(29.9223332326212, -90.1247942230919)",,29.92233323,-90.12479422
"(29.9782070415851, -90.0326708912742)",,29.97820704,-90.03267089
"(29.9576833175223, -90.1252417633748)",,29.95768332,-90.12524176
"(29.9244871838153, -90.1191372713265)",,29.92448718,-90.11913727
"(29.9401588053466, -90.0418009174751)",,29.94015881,-90.04180092
"(29.9786669989379, -90.0577508443056)",,29.978667,-90.05775084
"(30.0106764869074, -90.1067977326175)",,30.01067649,-90.10679773
"(29.9305569677356, -90.041845256499)",,29.93055697,-90.04184526
"(30.0700587885807, -89.9439273325648)",,30.07005879,-89.94392733
"(29.9463807991397, -90.1222396484798)",,29.9463808,-90.12223965
"(29.9679900058462, -90.0460151601024)",,29.96799001,-90.04601516
"(29.9514258632182, -90.0716950295384)",,29.95142586,-90.07169503
"(29.9183754310991, -90.0258458658203)",,29.91837543,-90.02584587
"(29.9279875112526, -90.0966862528654)",,29.92798751,-90.09668625
"(29.9476527854838, -90.1017352764799)",,29.94765279,-90.10173528
"(29.9928522895717, -90.1109842554191)",,29.99285229,-90.11098426
"(29.9184105387782, -90.1058950228162)",,29.91841054,-90.10589502
"(29.9734104125862, -90.108977891497)",,29.97341041,-90.10897789
"(29.9338793176032, -90.0911917944346)",,29.93387932,-90.09119179
"(29.9428148474451, -90.1275709254676)",,29.94281485,-90.12757093
"(29.9616662423934, -90.0118836000877)",,29.96166624,-90.0118836
"(29.9528652374168, -90.0735425940056)",,29.95286524,-90.07354259
"(30.0154007302837, -90.0566933005237)",,30.01540073,-90.0566933
"(30.0130224894751, -90.1001777708366)",,30.01302249,-90.10017777
"(29.9563831758334, -90.1125353101625)",,29.95638318,-90.11253531
"(29.9682170130759, -90.0403418945486)",,29.96821701,-90.04034189
"(29.9732174124504, -90.1220552445831)",,29.97321741,-90.12205524
"(29.9546160653811, -90.0815606403223)",,29.95461607,-90.08156064
"(29.9796942061857, -90.1224497836051)",,29.97969421,-90.12244978
"(29.9755853694064, -90.0600686786586)",,29.97558537,-90.06006868
"(30.0056687569251, -90.1004879149904)",,30.00566876,-90.10048791
"(29.924958551298, -90.0856308914432)",,29.92495855,-90.08563089
"(30.0664915025443, -89.9434290372215)",,30.0664915,-89.94342904
"(30.0041457095011, -90.0363537692723)",,30.00414571,-90.03635377
"(29.9397614985917, -90.0768009630269)",,29.9397615,-90.07680096
"(29.9666442222579, -90.0553611181669)",,29.96664422,-90.05536112
"(29.9650930867517, -90.120166985814)",,29.96509309,-90.12016699
"(29.9694185516712, -90.0487402046752)",,29.96941855,-90.0487402
"(29.987299953634, -90.0545117311631)",,29.98729995,-90.05451173
"(29.9935691773535, -90.0534818227079)",,29.99356918,-90.05348182
"(29.9892213383415, -90.0541141683741)",,29.98922134,-90.05411417
"(29.9504778619088, -90.0703476090572)",,29.95047786,-90.07034761
"(30.0197525716382, -90.0597656344551)",,30.01975257,-90.05976563
"(30.0129670552182, -89.9456279808517)",,30.01296706,-89.94562798
"(29.990928470797, -90.053008721191)",,29.99092847,-90.05300872
"(29.928469223645, -90.0823830153927)",,29.92846922,-90.08238302
"(29.9660759987243, -90.0182847441996)",,29.966076,-90.01828474
"(30.0445411654871, -89.9862631945369)",,30.04454117,-89.98626319
"(30.0423466976574, -89.9969536440998)",,30.0423467,-89.99695364
"(29.9533483839955, -90.1098356310172)",,29.95334838,-90.10983563
"(29.9831240681581, -90.1073099495639)",,29.98312407,-90.10730995
"(30.0014924072721, -90.044165742239)",,30.00149241,-90.04416574
"(30.0143903372114, -90.0417362701985)",,30.01439034,-90.04173627
"(29.9693245355689, -90.1156472781009)",,29.96932454,-90.11564728
"(30.0193458950564, -90.1157348021679)",,30.0193459,-90.1157348
"(30.0118457884904, -90.1098400048029)",,30.01184579,-90.10984
"(30.0104693089856, -90.0775999335986)",,30.01046931,-90.07759993
"(29.9639365769408, -90.089496121154)",,29.96393658,-90.08949612
"(30.0324318982812, -90.0219767212484)",,30.0324319,-90.02197672
"(30.0178395866289, -89.9777856960346)",,30.01783959,-89.9777857
"(30.0002947939052, -90.1135985898819)",,30.00029479,-90.11359859
"(29.9773531550492, -90.1007496181992)",,29.97735316,-90.10074962
"(29.9421176362812, -90.1086713054268)",,29.94211764,-90.10867131
"(30.0297340004349, -89.9977618173046)",,30.029734,-89.99776182
"(30.061876343365, -89.9525905167101)",,30.06187634,-89.95259052
"(29.9250598267078, -90.0081906550878)",,29.92505983,-90.00819066
"(29.9654667611181, -90.083621307981)",,29.96546676,-90.08362131
